cluster_id,claim,coverage,support,wisdom_score,x,y
5384,அடுக்கிற அருமை உடைக்கிற நாய்க்குத் தெரியுமா.,1,1,1.3,-2.4302037,13.876675
5385,"When God says to-day, the devil says to-morrow.",1,1,1.3,4.33504,2.24386
5386,Beware of a white Spaniard and of a swarthy Englishman.,1,1,1.3,2.8548088,5.723214
5387,"(""Hasten leisurely""), which.",1,1,1.3,0.7490138,8.364711
5388,Translation: Mistaking red for ripe.,1,1,1.3,0.41153914,-4.874773
5389,UNO PRO PUNCTO CARUIT MARTINUS ASELLO.,1,1,1.3,-1.3382497,8.609866
5390,de todo hay en la viña del Señor.,1,1,1.3,-2.159982,8.203711
5391,"The talker sows, the.",1,1,1.3,3.3684285,2.903936
5392,"treachers, by spherical predominance; drunkards, liars,.",1,1,1.3,0.5825552,7.9960084
5393,The mirror spoils even the good man.,1,1,1.3,0.8700602,0.93411523
5394,"stirrup,"" say the Turks, who are a people by no means.",1,1,1.3,2.1064956,4.308383
5395,"have prevented, and the reproaches addressed to them.",1,1,1.3,3.681102,5.255854
5396,To carry two faces under one hood.,1,1,1.3,1.313648,5.5991855
5397,"adding that Abershaw and Ferguson, two most awful.",1,1,1.3,1.8505933,3.8093598
5398,Meaning: Said about braggarts that have little to show for themselves.,1,1,1.3,-7.134711,12.949936
5399,"அதிர அடித்தால், உதிர விளையும்.",1,1,1.3,-2.4433916,13.887205
5400,"Audley, a noted lawyer and usurer in the reigns of.",1,1,1.3,3.1961985,5.1998034
5401,la plume est plus forte que l'épée.,1,1,1.3,-0.4119419,5.445566
5402,歳月人を待たず.,1,1,1.3,-0.56448704,17.744978
5403,ei kannata ostaa ruutia ja ampua harakoita.,1,1,1.3,-1.0819095,2.709057
5404,aâ suoi frati.,1,1,1.3,-0.2704968,8.883208
5405,যত গর্জে তত বর্ষে না.,1,1,1.3,-0.54451805,17.873522
5406,"his wife had beaten him."" ""It is a sad house where.",1,1,1.3,2.006088,5.2936325
5407,"Manda o amo ao moÃ§o, o moÃ§o ao gato, e o gato ao rabo.",1,1,1.3,-0.68815225,8.489146
5408,"lion of the Atlas and the Cape lion, the most currish.",1,1,1.3,3.615506,4.4193215
5409,"a río revuelto, ganancia de pescadores.",1,1,1.3,-1.4635513,8.087569
5410,believe not that men change their dispositions.,1,1,1.3,1.5145965,3.3045223
5411,"Fette KÃ¼che, magere Erbschaft.",1,1,1.3,-0.55129015,8.109137
5412,"Got so much money , that dogs won't piss on my feet .",1,1,1.3,1.5041057,3.5119736
5413,Grand parleur grand menteur.,1,1,1.3,3.3231313,6.108699
5414,"One ass nicknames another Longears"" (German).",1,1,1.3,4.663722,-2.3859947
5415,halodo sataun lantis ku hujan sapoé.,1,1,1.3,-0.5529248,8.482828
5416,"Avoid stability: wrestle with it, and down it goes. The.",1,1,1.3,8.306519,6.7878685
5417,"hastening to save Cleveland, when Bryce Snailsfoot.",1,1,1.3,2.1944325,2.8577385
5418,"Translation: The hand works, the mouth (is allowed to) chew.",1,1,1.3,0.044615,-4.704317
5419,"admit that he was a turncoat. ""No,"" said he, ""I have.",1,1,1.3,1.5050204,3.5281477
5420,"Men,"" says Fielding (and he was an example of the.",1,1,1.3,3.14366,5.094694
5421,"one monk, and the lappets of all cowls will flutter as.",1,1,1.3,5.096716,3.2756612
5422,Quidquid præcipies esto brevis.,1,1,1.3,-2.3328545,7.7454348
5423,The puir man is aye put to the warst.,1,1,1.3,3.606222,3.959321
5424,Bevendo vien la sete.,1,1,1.3,-2.5727718,8.110751
5425,donner et retenir ne vaut.,1,1,1.3,-2.9893043,7.1115394
5426,"Translation : Having taken it all in, she says, Come on again (or hiccups).",1,1,1.3,-0.22276253,-4.7790422
5428,o mangi la minestra o salti la finestra.,1,1,1.3,-2.6514397,8.82581
5429,"exulting in the duration of the Whig government, notwithstanding.",1,1,1.3,3.2835329,3.9815304
5430,"religious depth and beauty."" I cannot find in it a.",1,1,1.3,3.212697,6.1181355
5431,cha suaicheantas corra air cladach.,1,1,1.3,-0.6545795,8.353833
5432,story of Alnaschar.,1,1,1.3,0.49076158,7.285831
5433,"proverb, though it is popularly current in Ulster. ""A.",1,1,1.3,7.037722,0.16779095
5434,"an uair a bhios sinn ri òrach bidheadhmaid ri òrach; 's nuair a bhios sinn ri maorach, bidheadhmaid ri maorach.",1,1,1.3,0.2888176,7.994367
5435,"Assez parents, assez tourments.",1,1,1.3,-2.3547645,7.1029725
5436,"Italia, teste, feste, e tempeste.",1,1,1.3,5.2245803,-1.708801
5437,well as the moral world. Every one knows the saying.,1,1,1.3,0.03782144,4.1587496
5438,cad é a dhéanfadh mac an chait ach luch a mharú.,1,1,1.3,0.31507096,7.78539
5439,"who has been eaten by the Caffres. Her servant observes,.",1,1,1.3,1.632671,4.704756
5440,"That can be, for it doth embrace all wrongs,.",1,1,1.3,1.2848564,3.7949207
5441,"Once man, twice child.",1,1,1.3,2.5740685,7.610218
5442,"Translation: ""Better a mile of detour than an inch of a dangerous way.",1,1,1.3,11.841968,0.7680893
5443,"San Francesco prima si faceva la barba per sÃ¨, poi la faceva.",1,1,1.3,-2.8202844,9.168309
5444,"After all, this is not so palpable a.",1,1,1.3,1.9292849,5.883154
5445,una cappella appresso.,1,1,1.3,-2.483883,9.183712
5446,him! hit him!,1,1,1.3,1.9983432,5.3762345
5447,sæt ikke dit lys under en skæppe.,1,1,1.3,1.3238301,8.637051
5448,those that are true.,1,1,1.3,1.8566637,3.6950924
5449,"He can say, ""My jo,"" an' think it na.",1,1,1.3,2.1034827,7.295059
5450,marriage followed. On the day of the ceremony the.,1,1,1.3,3.6473691,3.0787513
5451,Meaning: Money makes things easier.,1,1,1.3,-7.286572,13.136215
5452,the bee stings.,1,1,1.3,3.2580366,3.5511916
5453,"it ürür, kervan yürür.",1,1,1.3,0.065855965,8.690048
5454,Translation: God likes trinity.,1,1,1.3,-0.23755969,-5.0341277
5455,The top of the tall tree waves proudly.,1,1,1.3,3.5774243,3.0726242
5456,"executed and gibbeted was called, in the picturesque.",1,1,1.3,3.1844263,5.233307
5457,"Amigo quebrado soldado, mas nunca sano.",1,1,1.3,-2.1403205,8.363
5458,"Translation: To dare is to lose your foothold for a moment, to not dare is to lose yourself.",1,1,1.3,-0.5499567,-5.2339125
5459,"chim có tổ, người có tông.",1,1,1.3,1.736458,7.8497086
5460,"Note: From the Bible, Book of Proverbs 16:16: or from Hávamál .",1,1,1.3,7.0379777,-0.1617789
5461,"Neither the Arab's penis, nor sweets of Damascus.",1,1,1.3,2.1950989,2.189607
5462,skrattar bäst som skrattar sist.,1,1,1.3,-0.23877792,8.84678
5463,A small hook doesn't take big fish .,1,1,1.3,0.11224928,-0.43181574
5464,"el que tiene boca, se equivoca.",1,1,1.3,-3.2411702,7.74907
5465,The lucky man cannot be ruined. Seeming disasters.,1,1,1.3,2.9139187,5.2344117
5466,proposition considerably enhances its grim humour.,1,1,1.3,0.5246785,7.2942195
5467,"bestowed upon a thankless person. The Arabs say,.",1,1,1.3,3.027886,2.269257
5468,Ray and Disraeli. They explain it as being a maxim.,1,1,1.3,3.1791453,5.580541
5469,Ne'er seek a wife till ye hae a house and a fire burning.,1,1,1.3,3.3575747,5.9186416
5470,you try to cheat someone but get cheated yourself.,1,1,1.3,4.990023,5.6487074
5471,"Margaret Thatcher, in an interview in Women's Own (1987).",1,1,1.3,0.6165467,7.7639685
5472,"Marry, marry, and what about the housekeeping?",1,1,1.3,1.7986653,3.8833442
5473,चोर की दाढ़ी में तिनका.,1,1,1.3,-0.6332223,14.29638
5474,Nihil agendo male agere discimus.,1,1,1.3,-0.6694603,7.690233
5475,amigo na necessidade é amigo de verdade.,1,1,1.3,-1.723991,8.123079
5476,Ugliness does not infect.,1,1,1.3,0.6723817,-0.60109407
5477,"đói cho sạch, rách cho thơm.",1,1,1.3,-0.34658012,9.517623
5478,"Cada ollero su olla alaba, y mas el que la tiene quebrada.",1,1,1.3,-3.0881033,8.22511
5479,jaettu ilo on kaksinkertainen ilo.,1,1,1.3,-1.067794,2.9848368
5480,"man dreaming of fiefs to be won, and castles to be.",1,1,1.3,3.2659996,6.003716
5481,அங்காடி விலையை அதிர அடிக்காதே.,1,1,1.3,-2.9586291,14.393397
5482,Bought wit is best.,1,1,1.3,2.4522157,6.0920796
5483,"Siedi e sgambetta, vedrai la tua vendetta.",1,1,1.3,-2.566789,9.312669
5484,I think that sex is necessary and bankers are not.,1,1,1.3,1.9449896,3.7735767
5485,"descendant of Hercules. He replied, in allusion to the.",1,1,1.3,2.9263296,4.0766263
5486,Ludvika Schakt. 11 september 2008 http://www.ludvikaschakt.se/index.php?option=com_contact&view=contact&id=1&Itemid=53 Gräv inte upp större sten än du kan bära. Retrieved 27 januari 2012.,1,1,1.3,0.2223871,7.9324145
5487,sentiments by an ostentatious display of them.,1,1,1.3,2.80138,4.232614
5488,"good means and just labour pace slowly, but when they.",1,1,1.3,0.849511,0.9992713
5489,на безрыбье и рак рыба.,1,1,1.3,0.09564012,10.460932
5490,le crime ne paie pas.,1,1,1.3,-2.9067898,6.85093
5491,Translation: [I'd like to] drink honey with your lips.,1,1,1.3,-0.7180018,-4.893813
5492,"And a man's child cannot be hid,"" adds Lancelot.",1,1,1.3,3.1147878,6.0396824
5493,"nets don't catch old birds"" (Italian).",1,1,1.3,5.7168837,-2.3517609
5494,la pomme ne tombe jamais loin de l'arbre.,1,1,1.3,-3.524997,6.925974
5495,"కంసాలి వద్ద వుండవలె, కుంపట్లో వుండవలె.",1,1,1.3,-6.194328,16.570383
5496,blod är tjockare än vatten.,1,1,1.3,-0.3177184,7.4805627
5497,"the miracle, for in such cases ""the first step was all.",1,1,1.3,0.68779206,4.6737204
5498,French after the fact.,1,1,1.3,6.3764186,9.372745
5499,о пролитом молоке не плачут.,1,1,1.3,0.29077885,10.906998
5500,Cosas de EspaÃ±a.,1,1,1.3,-1.6095225,8.176845
5501,"assim como vem, vai.",1,1,1.3,-1.0778172,6.384388
5502,"తల గట్టి, కడుపు గుల్ల.",1,1,1.3,-1.1288813,15.167628
5504,"Madame,"" said M. de Calonne to a lady who solicited.",1,1,1.3,1.5619808,4.7241507
5505,calul de dar nu se caută la dinți.,1,1,1.3,-2.4268131,8.599581
5506,Translation: Better breadless than clueless.,1,1,1.3,11.8451605,0.7693014
5507,羹に懲りて膾を吹く.,1,1,1.3,-0.40240812,18.249567
5508,"Meaning: Don't cap a victory in advance, and don't announce something officially which you are not entirely sure of.",1,1,1.3,-6.830369,13.184925
5509,better than the wages earned elsewhere.,1,1,1.3,-0.729068,-0.4265138
5510,chi non risica non rosica.,1,1,1.3,9.912638,1.6369925
5511,davulun sesi uzaktan hoş gelir.,1,1,1.3,0.13098772,8.579977
5512,en fugl i hånden er bedre end ti på taget.,1,1,1.3,1.4356109,8.4803095
5513,அக்கியானம் பிடித்த முண்டைக்குச் சிவக்கியானம் என்று பேர்.,1,1,1.3,-2.4615927,13.90522
5514,Meaning: Young people grow up to be like old people.,1,1,1.3,-7.115009,13.152879
5515,"Translation : He is there and he is here, and he is sure to come for his share of food.",1,1,1.3,0.1585611,-4.3537316
5516,Aâsottili cascano le brache.,1,1,1.3,-2.1398394,8.4688
5517,دروغ مصلحت آمیز به از راست فتنه انگیز.,1,1,1.3,-0.55775654,14.277397
5518,മിന്നുന്നതെല്ലാം പൊന്നല്ല.,1,1,1.3,-1.6900935,18.683064
5519,were adopted into the language of the Saxon conquerors.,1,1,1.3,3.3709533,3.447284
5520,Meaning: Said when someone gets in trouble due to having acted in a bad way.,1,1,1.3,-6.980064,12.838457
5521,Claudius accusat mÅchos.,1,1,1.3,-0.0488381,8.615284
5522,"Once in folks' mouths, hardly ever well out of them.",1,1,1.3,0.21996993,3.5093536
5523,further. Persons whose characters are already sullied.,1,1,1.3,1.3751085,4.7556114
5525,"Transcription: Konda naaluka ku mandhu vesthe, unna naaluka oodindhanta.",1,1,1.3,-0.50939816,-4.1264358
5526,l'ennemi de mon ennemi est mon ami.,1,1,1.3,-1.8686837,7.5764494
5527,"There's but ae gude wife in the country, and ilka man thinks he's.",1,1,1.3,0.9740664,3.957096
5528,"a window of the chÃ¢teau of Chambord,—.",1,1,1.3,3.1369932,3.7778
5529,нет дыма без огня.,1,1,1.3,0.095836245,10.398643
5530,"a hyperbole) may countervail,"" &c.—(.",1,1,1.3,0.15416768,8.156938
5531,a mão esquerda não sabe o que faz a direita.,1,1,1.3,-2.6534743,8.152832
5532,ఎద్దును అడిగా గంత కట్టడము.,1,1,1.3,-1.1422026,15.188099
5534,il tempo è moneta.,1,1,1.3,-2.8620126,9.008554
5535,Le fort du faible a besoin.,1,1,1.3,-0.22124195,5.4132967
5536,non è tutto oro quello che riluce.,1,1,1.3,9.622471,1.9722692
5537,on a holiday filled my pockets with coppers. I went.,1,1,1.3,6.4052105,4.9965343
5538,Ye'll no sell your hens on a rainy day;.,1,1,1.3,4.8820386,5.486173
5539,is minig a bha an donas dàicheil.,1,1,1.3,0.9687929,6.867852
5540,"Earl of Essex, to the number of sixty, whereof (though.",1,1,1.3,2.8757114,4.4946103
5541,"of the eloquence displayed by missing marksmen,.",1,1,1.3,3.1760046,4.058402
5542,Knowledge increases agony .,1,1,1.3,1.556144,5.4827623
5543,"El mal que no se puede saÃ±ar, es locura.",1,1,1.3,-2.7691722,8.185303
5544,Cough is the old man's laughter .,1,1,1.3,2.5206115,5.987428
5545,his tears who weeps before the judge.,1,1,1.3,3.9476693,5.1375976
5546,Punctuality is the virtue of princes.,1,1,1.3,3.2075326,3.7970848
5547,Is there a day called tomorrow?,1,1,1.3,0.5646771,3.8933792
5548,çdo njeri ndërton fatin e vet.,1,1,1.3,-0.5538111,8.737553
5549,vak tyúk is talál szemet.,1,1,1.3,1.0587156,6.819519
5550,Talleyrand used to reverse these maxims:.,1,1,1.3,2.0483897,6.8959537
5551,அஞ்சனக்காரன் முதுகில் வஞ்சனைக்காரன் ஏறினான்.,1,1,1.3,-3.0365324,14.493521
5552,intikam soğuk yenen bir yemektir.,1,1,1.3,0.666003,8.427161
5553,ce n'est pas à un vieux singe qu'on apprend à faire des grimaces.,1,1,1.3,-3.8886118,6.5800076
5554,"(i.e., presence carries weight).",1,1,1.3,0.14703731,7.488786
5555,A pennyweight of love is worth a pound weight of law.,1,1,1.3,1.4350729,6.829588
5556,tiden læger alle sår.,1,1,1.3,1.3150029,8.530609
5557,"Said of a very demure person, sometimes with this.",1,1,1.3,6.452465,5.0406837
5558,sytý hladovému nevěří.,1,1,1.3,-0.2193019,9.163086
5559,approved the rule. A house had been built for him.,1,1,1.3,0.6866329,4.8818154
5560,το καλό πράγμα αργεί να γίνει.,1,1,1.3,0.028002799,14.149202
5561,is served behindhand.,1,1,1.3,1.1104279,6.862105
5562,frankly confessed that her affections had strayed. Her.,1,1,1.3,1.4112784,3.412402
5563,who have not themselves been lovers. As Calderon.,1,1,1.3,1.7529997,4.771189
5564,"is drunk and the morning is sober, but generally because.",1,1,1.3,3.0950668,5.141072
5565,அண்டை வீட்டுச் சண்டை கண்ணுக்குக் குளிர்ச்சி.,1,1,1.3,-2.4698012,13.912477
5566,"There were fewer marriages in Scotland in May, 1857,.",1,1,1.3,0.8293821,4.0032578
5567,"câte bordeie, atâtea obiceie.",1,1,1.3,-0.3687676,8.938817
5568,(You need to) face your fears.,1,1,1.3,4.900458,5.701106
5569,"Ãmilius admitted the lady's worth; but, pointing to.",1,1,1.3,2.7898917,3.8917055
5570,Avoid change a running system.,1,1,1.3,8.428252,6.947617
5571,"several hundred Woodcuts. New edition, greatly enlarged and.",1,1,1.3,0.44906634,7.3134193
5572,Way of applauding a thrifty man.,1,1,1.3,2.6960182,7.227769
5573,"to say, one which is known to everybody. This is what.",1,1,1.3,-0.357518,4.146675
5574,Dry August and warm doth harvest no harm.,1,1,1.3,3.3795347,5.7978272
5575,A great moral conveyed in a bold figure. What is.,1,1,1.3,1.6541773,3.7540278
5576,Qui non litigat cÅlebs est.,1,1,1.3,-3.9797807,9.299322
5577,бесплатный сыр бывает только в мышеловке.,1,1,1.3,0.021249698,10.2870455
5578,Upon Tyburn tree.,1,1,1.3,-0.5493183,8.975272
5579,Tal sprezza la superbia con una maggior superbia.,1,1,1.3,-2.5186946,9.479416
5580,jaettu suru on puolikas suru.,1,1,1.3,-1.0871829,3.177347
5581,درخت هرچه بارش بیشتر می‌شود سرش فروتر می‌آید.,1,1,1.3,-0.5483648,15.535663
5582,i panni sporchi si lavano in famiglia.,1,1,1.3,-3.2973368,9.946978
5583,阿呆に付ける薬無し.,1,1,1.3,0.14826736,17.993929
5584,"When bale is highest, boot is nighest.",1,1,1.3,2.1859553,2.7675235
5585,"Parturiunt montes, nascetur ridiculus mus.",1,1,1.3,-0.942896,7.869306
5586,ei Jumala laiskoja elätä.,1,1,1.3,-1.1231354,2.8044627
5587,"Sta maar een wijl, gij verliest een mijl.",1,1,1.3,1.0784885,8.586706
5588,ged a bheirte a' bhó dhan doras mhór rachadh i fhéin dhan bhàthaich.,1,1,1.3,0.5419289,7.924743
5589,So much more cogent is the one than the other.,1,1,1.3,2.8720949,1.757937
5590,like a deer.,1,1,1.3,7.618597,2.7128656
5591,One drop of poison infects the whole of wine.,1,1,1.3,1.9231988,5.030167
5592,Dreams are lies.,1,1,1.3,0.79895014,5.8637342
5593,All clouds don't give water.,1,1,1.3,5.7916937,6.4666395
5594,Adults get... hurt feelings too.,1,1,1.3,1.8030033,7.4712033
5595,"Notes: Originally a Latin proverb, ""pecunia non olet"", which might first have been said by the emperor Vespasian after he had introduced a urine tax on public toilets.",1,1,1.3,6.9091854,0.28525755
5596,"good, is liable to be used mischievously.",1,1,1.3,0.9098193,1.0457478
5597,vente på at stegte duer skal flyve ind i munden på en.,1,1,1.3,1.5425184,8.52549
5599,明日の百より今日の五十.,1,1,1.3,-0.6405612,18.153353
5600,"lean agreement is better than a fat lawsuit"" (Italian).",1,1,1.3,5.6055374,-2.2405488
5601,Kissing goes by favour.,1,1,1.3,1.6888133,7.604691
5602,"unlucky line, and added the following one:—.",1,1,1.3,3.2142653,5.250786
5603,Sauna is the poor man's drugstore.,1,1,1.3,3.3044348,4.286968
5604,is well known that after St. Denis was decapitated he.,1,1,1.3,1.4224052,3.6283863
5605,Transliteration: Lezhachevo ne b'yut.,1,1,1.3,-5.1776137,-7.106426
5606,"of two loveliest things! Again, ""Tie me.",1,1,1.3,4.23677,4.427209
5607,"Quanto chupa a abelha, mel torna, e quanto a aranha,.",1,1,1.3,-1.9169283,9.018848
5608,"the Germans, ""that puts an angel before every devil!",1,1,1.3,-0.11169547,4.0836077
5609,"It would seem, too, that he does not know when a.",1,1,1.3,0.8090936,-0.2929368
5610,Blut ist dicker als Wasser.,1,1,1.3,1.4804909,8.950683
5611,golare har inga polare.,1,1,1.3,0.60439885,6.0901
5612,donde no hay mata no hay patata.,1,1,1.3,-1.4975938,8.468426
5613,"sluagh gun cànan, sluagh gun anam.",1,1,1.3,0.17494747,8.892763
5614,"Quien Ã¡ su perro quiere matas, rabia le ha de levantar.",1,1,1.3,-3.5778284,7.584749
5615,é de menino que se torce o pepino.,1,1,1.3,-2.6860857,8.105488
5616,la curiosité est un vilain défaut.,1,1,1.3,-3.0943453,7.3068323
5617,Cloud Atlas (2012) Directed by Lana & Lilly Wachowski and Tom Tykwer.,1,1,1.3,3.2358117,6.038922
